24,22,15,31,14,12,18,5,17
21,3,4,23,25,19,9,3,21
6,4,27,6,26,25,1,18,22
8,36,33,2,13,15,3,14,20
7,25,5,19,32,12,26,5,12
22,28,13,11,12,10,14,14,26
25,27,6,21,7,17,5,27,22
29,19,5,25,8,11,3,9,12
20,5,30,14,9,27,4,32,21
36,36,16,34,16,24,12,8,19
18,20,2,20,32,25,11,11,22
32,28,30,27,7,30,33,21,20
27,30,11,13,9,14,18,19,16
5,39,12,22,13,33,28,23,3
1,9,31,23,7,6,28,28,11
13,25,22,15,17,25,28,32,11
16,13,3,16,31,33,12,1,18
24,15,18,9,21,28,21,8,17
18,23,18,26,13,33,32,18,5
24,13,31,11,30,29,8,6,9
15,14,25,28,20,8,31,8,8
1,33,7,4,5,3,22,4,10
24,35,33,14,2,10,25,15,5
38,12,33,20,20,31,29,21,3
12,9,23,2,22,26,31,29,9
6,28,16,21,12,34,27,3,10
36,14,28,23,22,27,22,7,16
24,29,30,9,3,21,20,18,22
25,35,33,8,23,24,13,30,1
8,9,17,30,18,31,15,27,22
35,1,10,2,17,18,33,12,23
33,7,21,17,16,1,6,13,16
13,22,20,23,28,7,8,4,16
35,28,1,6,18,28,25,11,18
31,26,18,16,31,17,17,26,18
3,33,26,24,19,2,27,17,18
24,19,8,2,20,11,17,4,10
33,26,23,10,20,23,10,16,10
14,22,31,34,23,13,18,7,25
34,20,24,21,11,33,30,10,25
2,13,30,15,17,4,18,17,10
5,17,25,2,2,11,27,19,7
20,26,22,29,32,12,31,19,3
5,30,25,33,30,29,3,2,15
29,34,31,24,29,30,13,31,25
2,7,19,32,14,18,31,22,22
14,6,23,7,33,9,19,30,24
1,16,20,28,15,13,4,17,11
12,38,21,33,33,29,8,26,9
12,29,12,7,17,19,13,19,1
18,34,12,9,13,2,1,12,15
31,29,17,1,30,8,3,18,23
32,6,17,20,3,26,12,33,13
10,10,27,11,4,7,8,25,16
15,37,27,6,16,14,14,22,4
17,20,1,5,22,10,25,29,23
6,25,19,24,29,31,19,4,2
19,24,16,6,11,18,21,25,6
27,35,33,2,23,33,3,27,18
14,31,5,7,23,19,34,26,18
24,20,3,31,11,16,30,8,19
23,18,17,7,34,31,8,3,19
20,35,13,16,23,5,9,34,2
33,35,14,1,7,5,9,22,20
12,6,3,1,19,24,19,21,15
16,14,30,18,30,28,23,11,16
26,27,29,24,7,30,27,33,18
23,16,17,24,33,6,22,5,4
28,38,33,5,17,16,34,2,20
33,17,31,21,22,4,21,10,6
36,5,7,29,26,27,2,34,10
12,11,7,5,28,13,11,17,19
35,6,9,24,11,8,12,25,14
17,11,23,21,1,18,13,23,12
39,17,11,12,31,31,9,33,25
25,12,34,14,28,11,30,5,9
12,34,19,7,5,16,1,14,9
17,16,25,6,27,12,23,30,20
13,31,22,15,2,15,5,11,21
19,11,10,20,11,21,28,28,18
11,30,6,1,9,20,9,30,7
35,2,3,20,20,34,27,13,15
13,33,18,13,18,19,31,9,5
31,27,14,7,23,25,27,28,19
25,12,32,34,23,18,28,6,19
38,39,4,5,14,33,33,31,5
21,12,2,22,18,22,32,27,8
18,11,29,28,32,17,17,1,18
1,29,24,18,22,20,13,15,5
20,9,29,22,27,10,28,13,21
34,32,10,27,17,5,25,34,7
36,8,31,1,11,9,25,25,7
31,18,8,31,7,5,32,10,13
38,17,13,23,5,6,16,15,22
32,27,25,22,8,19,21,16,12
2,14,30,23,24,21,11,33,16
6,35,4,17,4,1,10,14,23
8,6,34,28,20,19,25,33,15
29,32,6,24,11,4,33,7,8
6,12,31,14,15,9,26,27,14
28,13,17,30,12,17,31,9,12
33,36,27,31,3,10,25,17,11
11,32,16,10,12,3,7,8,26
13,16,17,17,9,24,20,10,19
16,1,8,31,6,5,26,23,2
14,33,23,16,17,2,12,11,14
18,39,7,25,11,11,7,11,19
15,14,15,6,25,9,1,28,11
28,19,10,22,34,19,23,25,16
32,28,31,23,20,10,14,13,24
12,8,12,28,6,5,9,6,8
21,27,20,30,17,27,33,32,21
28,34,5,19,7,28,13,6,15
12,30,15,31,30,11,32,10,14
39,37,30,33,1,26,10,7,15
22,33,10,14,27,3,2,16,12
31,31,32,10,14,34,19,17,1
24,15,10,10,19,1,22,1,13
36,23,31,4,12,22,31,31,8
12,8,30,12,5,23,2,24,26
16,10,33,34,20,32,32,9,24
14,29,26,9,31,34,32,11,17
22,31,6,22,2,21,1,19,16
39,11,27,4,15,33,7,4,14
11,29,24,12,8,25,5,32,9
28,23,28,3,17,32,27,27,25
23,34,34,13,21,20,13,28,12
3,5,3,32,34,23,29,9,13
35,34,24,20,28,19,5,18,25
39,3,17,11,2,34,7,25,7
17,29,17,16,13,3,11,16,12
23,39,25,23,4,16,8,34,25
8,4,8,21,23,9,5,20,6
37,5,33,13,16,28,27,10,18
6,2,16,8,31,5,11,7,23
5,24,34,27,9,13,24,32,14
37,11,12,31,2,31,27,28,25
32,13,22,18,20,29,1,23,5
19,3,4,29,22,20,11,7,17
30,25,26,18,21,34,6,7,7
29,27,16,21,17,34,24,30,22
19,20,22,20,15,12,17,21,1
20,32,13,18,31,10,14,9,20
14,21,15,24,3,14,32,22,25
8,27,29,11,34,18,6,20,3
18,38,31,33,11,11,18,3,4
22,38,15,12,1,32,30,7,1
37,34,10,27,10,19,1,27,24
17,21,23,26,32,18,24,22,20
11,12,30,3,2,8,14,17,4
26,15,33,15,3,5,5,27,11
17,10,20,34,18,25,21,7,24
23,37,28,28,28,27,32,26,16
9,35,30,33,23,16,6,30,25
15,36,27,34,28,14,13,14,4
6,29,33,4,1,8,34,18,8
22,2,25,14,20,32,7,21,23
27,16,6,21,20,32,6,6,17
4,23,15,29,14,9,32,10,2
24,29,8,32,9,5,20,30,16
24,18,29,15,21,16,26,24,4
4,35,33,1,34,20,32,5,23
21,3,9,23,13,4,2,22,7
15,2,20,6,31,19,5,21,25
19,7,30,28,17,9,6,23,1
14,19,12,5,16,2,2,16,18
7,22,33,23,22,30,15,21,9
18,33,22,34,20,25,28,17,7
32,2,19,4,25,4,31,5,17
27,23,18,9,8,6,24,32,15
19,2,27,18,29,32,18,21,3
13,19,5,9,2,13,11,4,25
22,23,8,14,20,7,1,12,3
30,18,15,15,6,30,20,6,5
14,22,31,17,21,1,9,12,5
25,13,1,24,27,32,33,17,4
22,29,30,9,27,25,18,24,18
15,33,10,25,34,8,8,18,5
9,35,4,31,30,27,7,19,3
30,6,21,23,11,29,32,3,8
32,19,25,34,3,9,8,15,14
37,16,28,26,14,20,22,10,14
22,21,32,6,20,11,24,11,4
13,22,31,23,8,6,1,22,24
37,29,20,32,27,13,25,22,9
29,1,11,25,31,18,33,22,2
6,18,9,8,28,12,12,26,13
14,19,6,31,5,16,4,20,13
4,38,20,19,4,23,32,28,24
37,36,29,11,14,18,6,28,14
24,11,10,21,28,5,1,1,21
15,9,27,15,33,8,29,4,21
30,12,18,12,12,16,23,18,21
11,11,15,21,18,22,31,9,21
12,10,1,7,14,13,7,25,20
14,5,3,11,26,3,5,31,9
13,16,18,18,28,28,22,7,19
16,3,11,2,24,19,15,23,7
38,22,15,34,8,4,9,1,1
23,19,21,6,22,11,5,32,7
10,35,20,11,19,29,15,20,13
31,25,22,24,6,12,23,6,9
36,5,19,19,5,20,7,3,19
2,17,14,8,33,30,21,19,10
26,24,18,10,29,16,9,8,18
30,28,25,5,14,26,11,5,12
19,15,6,23,28,29,32,26,18
8,13,5,3,23,11,2,20,22
25,1,19,17,19,13,17,2,19
2,8,10,7,12,7,20,15,22
14,3,10,21,33,26,18,4,18
24,17,23,14,31,22,31,23,7
37,10,10,25,16,2,5,20,14
12,2,1,25,21,5,20,15,10
15,28,33,11,12,6,5,26,26
34,31,9,7,28,29,3,20,17
38,17,28,31,5,22,21,29,16
28,5,3,34,29,21,11,2,15
27,1,5,12,28,8,34,34,15
33,5,18,6,31,3,5,28,9
25,36,15,14,25,12,31,9,14
12,2,20,18,20,25,10,3,7
11,19,8,14,34,21,34,17,11
