37,17,10,19,14,6,27,2,5,26,21,17,6,5,25,19,2
4,28,32,13,37,6,31,32,25,28,13,19,27,27,33,22,12
8,20,28,35,3,29,9,13,2,10,8,8,32,29,10,26,3
22,32,9,6,4,32,19,15,2,8,30,12,14,18,28,5,6
21,17,8,23,14,1,4,33,18,21,9,5,3,7,25,28,4
1,1,10,28,22,2,35,21,2,1,21,26,13,2,1,17,11
28,27,27,8,20,4,12,2,27,30,23,19,29,10,13,1,6
30,26,6,21,22,25,33,23,24,4,18,17,8,18,16,23,12
3,13,3,12,9,8,12,26,21,28,2,26,28,25,5,11,6
2,19,29,35,18,3,1,1,26,30,9,10,28,25,34,1,4
30,25,23,4,21,13,17,33,4,8,28,21,17,23,1,14,2
36,32,37,23,20,14,37,23,13,31,9,14,26,19,12,4,9
11,10,23,6,16,21,8,4,7,32,15,19,12,18,20,33,2
38,30,8,17,1,1,2,10,25,28,34,32,5,8,25,16,2
8,35,8,7,19,34,19,22,7,28,30,27,13,29,23,33,8
32,5,16,25,39,6,29,23,34,23,6,30,13,23,1,25,4
17,34,32,14,29,1,1,25,10,34,17,27,27,8,32,34,11
11,1,15,23,16,29,39,20,8,4,24,30,30,17,33,31,10
8,25,23,35,21,35,29,22,27,28,26,19,16,31,1,10,4
26,8,28,11,15,32,10,34,17,15,18,13,21,10,15,11,4
9,9,12,9,21,35,36,32,17,4,1,26,22,27,17,28,10
34,14,25,33,6,35,12,2,25,24,15,6,1,20,8,18,13
8,2,28,33,3,1,37,14,15,26,28,12,17,22,34,22,13
23,15,22,19,38,24,25,27,2,1,19,27,3,29,28,32,3
18,36,39,12,28,10,10,1,19,32,14,18,33,20,34,18,10
18,19,31,11,25,28,11,6,24,27,5,21,6,25,4,13,10
32,38,14,38,31,34,2,29,10,24,34,32,26,4,2,17,3
21,38,16,28,2,8,18,31,24,28,17,4,17,8,1,8,13
10,21,4,18,37,7,6,24,6,23,33,31,13,20,17,17,2
38,36,34,30,6,16,34,8,29,23,9,15,14,11,30,6,4
2,13,19,15,9,27,33,1,28,8,9,12,22,25,25,12,9
13,30,38,10,32,38,30,23,22,26,14,33,34,30,19,19,6
17,5,7,35,17,5,15,11,33,11,16,25,29,27,2,4,5
31,34,30,15,34,10,37,14,23,7,25,15,21,26,13,9,3
2,31,31,15,23,1,12,5,13,27,4,25,28,12,28,9,12
5,6,15,2,11,26,15,29,25,23,33,11,19,3,10,21,2
27,31,3,12,30,28,21,26,15,21,14,34,16,15,34,34,6
36,27,9,20,30,7,28,5,5,29,18,8,25,26,28,13,9
26,31,18,14,31,24,4,6,21,17,16,15,23,34,20,10,3
22,16,26,7,25,26,35,13,24,34,13,28,24,19,13,2,12
12,32,11,31,1,1,5,32,23,12,14,16,21,24,31,1,10
30,3,13,34,34,14,39,25,31,31,24,30,20,17,21,26,1
4,32,37,30,5,17,35,7,12,30,30,2,15,6,4,13,10
5,25,19,17,4,11,34,23,1,12,25,30,17,11,25,26,13
12,5,36,3,35,3,18,1,30,12,12,34,26,12,1,10,11
18,12,6,35,26,38,25,25,5,9,6,20,22,8,30,31,9
3,36,7,16,10,38,37,7,20,17,6,5,20,25,10,6,3
22,4,9,19,3,37,12,31,21,16,20,7,3,15,33,23,13
8,9,17,1,36,3,14,33,30,28,7,12,26,28,18,3,4
33,23,35,33,28,34,34,32,27,16,18,20,7,34,4,30,10
36,14,31,39,17,14,1,33,5,18,17,32,26,6,4,7,3
1,22,3,4,9,14,37,19,4,33,34,4,17,22,6,22,10
31,1,14,35,35,27,8,24,21,34,7,33,6,21,16,5,10
6,19,22,1,3,6,24,23,6,1,1,14,29,13,13,28,9
15,1,17,7,5,3,34,16,28,17,8,12,6,6,34,25,3
1,11,23,18,32,10,24,25,33,15,27,25,21,21,12,26,10
18,16,27,35,18,15,32,17,20,32,13,8,20,14,14,30,6
13,17,31,11,15,33,20,23,18,34,19,16,11,15,3,17,13
39,22,13,9,34,20,7,34,33,13,12,25,31,18,14,19,10
16,13,29,25,11,12,12,18,24,13,8,28,19,11,11,34,9
15,9,32,37,34,1,13,16,18,17,6,34,5,23,23,29,4
18,16,2,35,21,13,22,33,26,1,11,11,8,16,21,12,2
10,2,29,18,36,38,25,27,33,12,4,13,7,21,14,33,12
15,22,26,18,13,2,11,9,7,29,31,29,8,25,16,5,10
3,34,12,23,19,35,3,31,28,3,20,11,7,17,19,19,11
39,17,32,20,33,39,34,27,26,26,19,16,17,11,17,22,5
37,11,7,7,17,23,38,10,26,3,4,20,12,23,30,24,5
10,30,35,12,19,16,29,2,2,15,30,31,8,1,16,12,4
2,7,11,10,18,17,30,4,22,3,16,2,13,17,3,11,7
2,38,26,29,9,17,31,17,5,18,17,23,8,16,2,30,11
32,19,1,4,10,25,30,26,6,6,14,32,27,24,15,1,11
9,9,14,11,7,6,28,30,17,16,33,20,33,31,30,18,6
11,15,11,4,15,26,21,7,23,18,30,29,11,12,33,6,5
31,29,24,2,18,8,24,7,32,15,23,26,1,9,4,12,11
17,4,38,17,6,25,26,14,10,8,26,11,4,27,26,7,6
25,21,4,7,19,13,16,27,5,31,14,34,9,23,3,22,8
38,26,34,37,23,30,36,12,29,9,26,2,18,12,24,26,10
36,20,31,18,18,37,20,28,18,17,32,33,34,14,26,26,5
17,4,23,19,38,11,24,31,7,8,30,14,12,7,2,23,12
7,35,26,33,11,17,12,29,18,16,7,11,33,4,12,24,11
33,31,20,34,14,25,36,6,3,6,13,30,16,3,12,6,11
32,34,30,17,22,13,35,24,17,21,18,27,10,23,26,24,7
5,30,30,34,10,19,5,18,17,19,7,5,9,25,7,11,13
16,19,16,36,2,22,34,8,27,26,25,1,24,9,10,6,2
22,22,33,35,2,13,28,29,1,14,9,34,34,8,24,10,2
4,38,16,4,34,26,26,2,3,28,16,34,15,4,27,6,7
34,21,20,14,32,30,33,14,33,24,7,17,29,6,10,17,2
13,8,33,17,22,13,24,22,14,18,12,3,19,27,20,23,7
22,15,24,4,30,22,28,7,27,5,3,3,13,23,13,15,12
7,20,25,3,29,26,30,12,32,12,15,26,14,14,17,6,9
27,11,29,24,16,35,28,34,23,21,19,6,18,21,10,7,9
4,38,5,36,28,21,14,11,18,8,14,5,16,5,19,22,13
12,23,25,29,5,32,4,4,4,20,5,20,23,27,3,20,5
9,29,9,11,37,2,10,13,33,17,18,5,30,11,13,31,1
17,22,21,9,1,24,3,25,22,9,33,23,29,5,23,32,2
24,3,5,36,39,31,22,2,22,23,10,28,10,32,7,2,12
25,37,5,14,35,5,11,26,9,16,33,7,11,10,28,4,10
11,3,19,33,34,6,31,15,6,12,8,4,7,15,9,33,1
10,38,15,33,2,4,8,2,14,21,4,19,27,14,16,16,7
8,9,10,39,28,12,33,22,11,14,2,29,20,4,5,32,11
13,12,32,38,4,21,17,20,10,6,12,3,7,10,29,1,12
14,18,22,24,1,37,6,26,7,7,31,10,33,26,28,9,6
18,1,37,21,17,13,36,32,33,30,4,10,9,2,3,24,6
20,27,33,24,23,13,23,13,21,34,12,33,4,31,30,15,4
12,14,24,32,7,17,36,8,6,24,1,16,22,10,27,18,12
17,18,30,39,9,7,35,2,31,11,9,23,23,33,33,22,2
31,2,26,29,22,26,18,19,19,12,16,34,33,13,34,7,7
3,38,28,22,37,27,12,9,25,25,27,9,34,27,33,12,6
21,18,7,8,20,38,7,27,30,28,16,1,22,6,9,27,8
10,16,27,33,13,4,11,28,28,21,31,10,1,8,31,32,5
21,33,33,33,36,37,28,5,17,17,24,27,34,12,33,2,13
8,17,36,7,35,37,15,14,34,1,7,8,13,32,8,27,5
34,21,13,24,36,10,4,8,23,2,27,12,23,29,1,4,12
4,18,2,37,23,3,33,28,32,13,15,7,8,30,16,19,1
13,4,6,17,24,17,38,34,12,22,6,19,6,4,21,25,2
3,30,35,23,28,35,23,18,23,22,26,25,11,7,14,34,6
14,29,25,15,5,29,38,12,17,14,29,13,26,3,11,32,1
21,28,16,31,13,6,20,25,10,18,31,2,11,12,2,18,12
31,14,36,24,5,20,27,10,7,14,2,3,2,29,24,6,1
24,11,16,2,13,30,36,21,10,7,19,1,16,14,29,21,7
28,38,1,5,29,11,13,27,23,33,17,1,21,26,27,11,6
21,25,16,29,13,17,30,14,18,3,4,34,19,8,9,21,10
14,39,1,5,36,25,11,31,15,18,10,3,6,21,26,7,10
18,5,24,10,6,21,14,4,21,14,4,28,13,4,19,28,6
33,39,28,16,39,30,27,5,30,12,6,2,29,31,26,2,5
28,15,38,32,29,14,23,11,31,17,29,12,15,3,20,10,7
25,20,7,2,39,37,39,24,28,6,5,32,27,6,33,29,2
15,14,24,35,37,27,16,20,23,11,20,18,21,25,17,23,2
38,38,25,12,39,37,22,7,1,1,33,8,20,23,13,19,8
20,30,27,17,15,16,37,4,7,10,19,27,28,32,9,24,8
33,3,7,36,29,37,39,32,7,1,32,9,4,29,2,15,9
12,24,11,11,25,34,37,2,24,3,32,19,23,23,30,29,11
33,37,19,33,19,11,7,13,25,17,24,11,18,4,21,7,1
28,2,13,12,6,39,9,30,30,4,12,20,21,10,24,11,4
24,37,14,17,28,29,5,18,33,12,31,17,15,2,9,26,13
38,17,18,14,15,38,17,32,2,16,5,33,23,15,25,8,6
36,6,9,32,9,34,4,15,14,16,22,11,6,20,17,5,2
20,16,23,29,38,15,7,34,16,20,24,3,5,24,28,9,11
24,29,36,39,39,12,5,5,1,32,9,6,26,33,1,27,13
24,6,25,21,2,8,16,2,26,6,3,13,33,2,30,13,9
35,17,10,36,24,2,5,5,16,32,9,26,20,8,1,7,8
12,30,2,12,17,39,4,14,4,1,13,32,18,9,30,26,13
38,27,3,35,9,23,38,4,32,7,29,30,31,29,10,27,8
23,3,9,27,24,19,6,23,16,20,26,21,10,31,2,34,3
36,18,37,36,32,23,13,16,2,29,22,13,6,9,15,9,4
11,13,34,6,4,14,5,2,19,13,30,7,5,4,12,34,9
22,21,18,11,7,6,25,22,5,4,31,14,3,2,18,33,5
21,3,35,7,37,7,32,27,19,22,24,4,15,14,17,1,1
25,5,25,6,12,31,15,6,27,2,29,6,12,30,26,22,5
25,3,31,34,11,34,1,24,15,34,28,10,34,17,17,20,12
36,4,3,12,27,36,12,26,10,22,34,6,17,27,19,9,7
11,34,14,19,31,25,22,20,24,28,14,1,30,13,23,10,9
36,27,36,28,13,39,15,33,27,31,4,22,5,20,12,12,13
4,27,14,7,35,8,27,15,2,30,23,18,23,23,18,20,11
10,17,11,33,13,1,17,30,23,30,20,23,14,13,19,2,11
39,39,5,38,4,26,3,12,11,6,3,23,34,6,5,32,12
18,34,5,10,26,39,32,1,13,19,5,25,2,28,17,1,5
8,13,15,31,6,28,34,7,14,31,28,31,17,17,13,14,7
12,4,31,4,14,21,2,5,5,16,9,4,11,17,23,28,2
10,1,6,24,26,5,36,7,10,20,5,16,27,16,14,27,2
21,17,13,15,25,8,15,21,21,15,13,6,1,4,4,3,1
34,14,22,25,9,34,1,7,20,16,19,18,25,25,16,24,9
4,28,7,37,6,13,16,6,13,22,16,19,6,29,6,13,12
33,11,19,37,13,2,11,6,19,27,13,2,16,25,16,3,11
37,5,38,18,31,10,10,4,14,11,3,4,4,7,9,9,8
16,27,25,5,32,35,18,1,9,7,14,4,33,2,24,14,12
33,5,8,12,16,6,29,13,6,1,20,21,10,2,31,14,8
24,36,11,33,2,11,10,29,27,16,7,6,17,31,28,32,11
11,17,5,8,7,20,21,26,6,20,32,21,18,8,25,19,13
30,7,5,22,32,11,33,27,3,34,9,32,6,31,6,26,6
10,22,22,33,16,1,20,21,15,5,1,30,19,10,3,26,9
29,10,7,5,18,14,11,24,12,10,19,16,11,28,34,9,7
2,12,27,11,3,26,38,4,9,33,3,22,22,23,20,15,12
21,20,38,31,39,27,26,24,13,5,27,32,5,25,25,7,5
30,38,24,24,4,35,33,19,24,1,10,2,15,13,26,26,11
8,20,9,26,36,20,1,14,14,6,22,3,26,29,33,30,7
33,18,29,21,29,13,24,28,10,17,29,20,3,8,21,7,1
5,15,10,2,35,14,12,20,27,2,26,1,12,25,13,24,2
34,36,12,13,10,18,6,4,21,33,31,18,7,18,14,25,3
27,28,11,23,38,19,1,34,2,22,24,20,3,20,25,24,5
1,34,21,35,20,24,32,26,29,26,17,17,29,3,34,32,1
16,4,20,31,32,8,14,3,10,3,32,29,3,12,21,5,9
14,5,5,16,16,3,38,24,3,3,28,20,13,5,33,7,10
5,9,25,36,22,3,36,13,12,9,17,19,10,22,26,13,11
14,15,24,19,4,20,38,23,10,18,25,9,25,28,34,4,10
2,8,25,10,11,19,8,4,30,7,17,4,18,29,33,14,8
39,23,29,25,2,14,26,27,29,16,34,17,5,13,13,2,2
4,25,34,26,9,24,10,24,26,3,19,8,29,20,29,28,1
2,6,36,39,10,37,14,9,17,4,17,29,21,24,15,11,8
14,21,35,5,31,11,39,4,9,10,24,3,23,27,25,1,4
3,19,32,34,18,28,11,17,12,17,9,23,20,22,24,20,12
28,36,4,6,24,39,22,3,30,20,21,20,30,16,9,10,11
3,24,28,36,6,12,24,5,31,2,27,31,25,23,10,4,4
28,27,16,9,5,22,1,32,20,31,32,16,34,23,16,17,9
22,20,39,31,12,27,19,11,3,26,29,23,16,2,26,20,8
19,26,21,16,24,12,38,17,2,18,2,32,17,11,19,25,11
31,36,1,20,20,27,3,7,33,32,11,5,19,17,31,21,3
1,6,32,5,18,39,37,14,3,30,19,3,13,15,27,12,4
31,29,17,19,2,9,29,19,18,15,11,33,1,3,22,21,8
29,39,33,4,15,30,11,4,1,3,6,1,5,5,33,16,6
25,3,39,31,39,35,37,33,4,11,8,6,5,2,16,8,9
22,13,3,34,8,26,22,23,26,22,11,9,10,8,15,5,8
31,11,3,17,14,27,4,4,9,34,21,14,19,2,31,27,1
24,24,10,24,30,26,11,34,6,27,14,3,18,19,32,8,5
10,33,35,27,39,14,39,23,32,9,11,19,7,19,30,14,5
18,20,8,26,6,27,23,5,29,21,1,11,3,18,3,19,2
27,15,26,3,9,29,30,28,1,32,7,23,13,15,1,27,7
8,14,20,27,21,28,33,2,23,16,12,9,16,33,28,6,6
24,23,16,38,22,13,30,34,26,6,30,8,27,9,31,13,9
29,5,9,32,18,28,8,8,3,19,9,11,20,2,27,14,1
28,16,7,23,39,32,18,19,27,9,8,21,19,8,22,13,2
3,35,6,8,32,19,15,22,18,24,18,7,19,14,12,17,1
4,32,38,21,2,31,37,21,5,7,22,30,13,18,16,26,11
8,38,39,12,21,1,26,1,26,32,29,28,1,3,28,20,7
25,18,10,33,33,34,37,22,2,29,25,12,19,23,6,5,8
30,35,39,31,7,24,27,7,33,23,18,3,27,33,28,10,13
37,21,10,22,26,20,12,7,29,9,31,4,12,24,1,7,7
23,14,27,8,8,16,1,31,34,15,3,32,18,24,4,22,10
27,15,24,21,34,29,9,13,20,33,1,28,30,21,2,31,7
6,20,22,1,23,32,24,19,6,18,34,3,23,19,21,24,5
4,21,8,34,2,25,18,10,15,2,24,9,34,1,30,10,4
23,26,20,24,31,5,27,7,22,19,19,22,15,12,12,17,8
5,24,7,20,31,24,29,6,33,7,32,5,11,32,3,12,10
28,30,7,39,19,26,26,11,16,11,34,27,19,23,1,23,10
10,3,35,23,18,5,13,12,11,16,12,26,31,8,15,5,3
33,33,3,19,24,3,35,15,32,15,2,30,17,15,11,33,8
3,39,9,4,23,22,6,34,22,29,5,19,9,17,29,21,13
31,1,33,11,26,16,34,12,13,3,25,20,11,28,8,20,10
28,26,16,27,9,3,26,6,18,24,29,29,15,34,22,5,3
12,18,31,30,24,20,17,25,16,28,10,17,14,28,9,32,2
32,2,24,25,33,24,37,11,28,19,27,21,25,15,1,5,13
19,20,12,7,35,1,37,7,7,25,25,14,30,33,7,7,3
39,36,19,8,26,20,4,2,17,27,24,27,8,3,33,26,6
26,22,6,19,38,1,39,9,19,2,9,28,28,24,15,26,2
14,13,16,17,17,25,21,5,20,4,9,8,17,1,12,32,6
39,31,27,16,5,30,4,24,12,32,29,22,34,10,2,34,9
17,1,28,35,6,32,22,20,5,11,26,27,15,23,1,9,13
10,15,15,33,20,17,10,23,29,25,13,34,31,5,28,25,12
2,35,8,1,25,5,25,13,24,3,12,26,21,15,34,26,11
35,29,12,38,6,25,34,2,32,12,5,8,30,12,28,5,2
34,35,21,11,8,11,23,15,17,7,16,16,8,9,11,34,2
5,29,30,14,8,24,3,33,20,17,26,26,20,32,16,6,11
1,12,15,21,37,15,37,31,33,5,10,24,8,13,20,23,1
25,1,17,30,24,2,35,3,18,12,30,33,12,19,5,7,8
19,17,29,14,3,23,8,26,6,21,13,12,8,17,29,17,5
14,10,28,26,17,31,3,28,20,25,30,3,28,18,4,1,3
10,1,7,13,13,6,24,14,17,18,6,32,4,12,32,29,7
36,26,21,19,38,23,10,26,15,24,9,24,33,23,20,12,3
35,1,10,11,3,20,8,21,31,8,12,23,27,27,19,26,12
4,19,31,17,35,18,39,5,19,15,23,32,8,19,4,29,1
25,36,36,16,4,8,24,8,24,1,3,33,18,28,20,20,5
17,36,9,37,37,32,8,13,8,30,29,1,8,21,9,10,3
31,20,11,21,7,9,39,19,21,30,19,6,7,22,31,30,9
20,39,14,37,33,10,14,14,14,18,34,9,15,8,20,8,9
34,23,24,27,25,22,2,29,6,23,30,12,31,23,3,22,3
11,2,18,20,28,20,5,33,18,28,19,28,26,5,13,20,9
14,31,22,30,34,35,11,32,19,22,8,5,31,6,13,20,6
1,4,17,15,30,35,8,17,24,33,4,27,26,29,29,29,3
5,29,30,2,5,5,23,31,16,13,25,19,18,28,26,27,9
5,11,39,28,18,26,34,32,27,34,28,22,15,29,6,19,1
17,3,39,18,39,25,10,3,27,18,32,14,12,9,7,12,4
12,32,38,32,12,25,7,32,26,26,25,12,17,1,25,2,10
19,18,6,16,39,4,23,13,34,9,33,9,6,20,19,28,9
24,7,18,15,19,12,35,25,4,28,16,7,21,16,9,28,5
32,27,32,32,23,35,17,25,28,17,16,11,25,29,27,8,4
38,20,24,36,4,39,28,21,14,7,31,6,30,11,26,11,9
18,11,14,37,1,23,9,33,6,15,16,31,20,16,9,4,7
34,38,11,10,17,22,11,8,34,26,11,32,27,29,6,31,8
4,25,6,23,9,9,29,25,30,22,9,8,19,6,1,2,12
7,9,29,11,29,20,15,2,15,11,27,26,16,27,28,4,11
32,27,6,39,31,28,35,17,28,11,5,9,10,27,5,11,1
38,8,5,2,39,34,16,21,25,6,15,20,2,33,29,2,3
2,27,13,12,31,19,37,13,13,32,34,4,11,30,15,19,7
27,12,12,27,29,21,39,26,7,10,29,22,33,22,15,21,7
6,7,31,20,34,37,3,12,11,23,31,11,3,2,13,15,8
24,25,38,39,37,11,9,10,32,4,8,2,25,30,26,19,6
15,9,8,1,14,31,2,21,22,4,29,31,24,12,10,10,1
3,30,6,23,14,16,19,14,9,3,31,17,13,20,5,11,1
23,3,37,32,18,19,29,6,34,5,1,31,4,23,13,29,13
7,17,8,4,4,10,38,9,14,31,24,32,8,14,6,32,7
17,10,38,16,29,33,18,33,23,31,6,30,4,4,22,1,6
29,2,33,14,38,16,13,9,2,26,4,4,8,2,18,27,5
2,18,12,28,4,37,3,27,33,26,11,4,4,20,21,27,13
9,17,37,14,39,30,32,12,19,32,19,8,26,17,3,12,13
5,26,21,1,33,12,14,8,8,29,23,13,25,29,31,15,11
13,5,2,16,25,7,29,27,17,7,27,7,21,4,28,33,1
26,29,15,17,30,20,26,1,30,33,17,32,13,10,16,14,13
34,1,12,16,17,22,22,3,28,31,8,9,13,6,5,26,12
3,23,26,24,9,26,8,15,2,17,22,25,8,23,28,7,9
36,19,37,19,5,10,8,4,34,14,8,13,33,34,16,22,1
12,1,7,10,15,32,2,33,1,23,22,34,19,4,27,26,6
26,32,10,35,1,18,15,5,24,32,7,2,12,4,30,25,9
20,2,32,1,16,3,9,30,7,14,28,27,22,21,31,5,4
4,20,35,8,5,23,3,9,18,2,23,19,13,1,22,15,11
10,27,39,37,22,14,13,15,23,10,1,14,11,5,23,8,11
22,25,25,36,11,9,17,22,29,15,10,22,15,34,34,7,2
16,9,11,15,1,29,17,20,28,17,29,33,1,14,19,16,3
33,31,19,7,13,38,10,19,26,31,16,11,17,9,26,31,2
16,33,26,6,20,9,1,18,22,26,16,34,12,22,15,30,7
35,17,11,32,13,39,8,8,23,5,18,5,30,3,24,16,10
11,16,4,9,21,1,14,14,20,10,13,18,3,18,27,28,10
39,1,8,33,1,16,37,7,34,32,31,34,21,24,21,29,12
15,39,31,38,16,22,5,6,27,4,15,1,26,18,28,23,3
7,36,31,30,33,20,12,9,17,3,19,10,32,8,15,34,8
34,29,29,32,37,8,6,1,32,31,5,30,14,21,6,7,7
26,31,29,13,21,20,31,11,22,8,28,7,10,3,6,17,8
23,17,32,26,10,25,35,11,31,15,21,5,5,12,20,12,10
39,28,23,38,8,7,30,32,8,14,6,13,14,15,14,27,10
17,39,21,3,27,3,16,3,31,7,9,28,13,17,30,5,9
24,7,13,10,1,18,1,7,22,15,15,11,29,31,18,25,8
9,30,6,25,21,36,29,11,5,12,34,6,10,30,29,4,10
16,15,2,23,6,36,1,31,25,28,15,13,14,15,14,12,8
16,13,4,16,39,25,4,25,24,19,13,16,26,22,17,4,4
7,6,15,30,24,9,13,6,16,5,19,26,16,4,11,27,7
23,13,3,29,2,19,39,7,16,24,31,14,3,10,2,4,11
30,2,2,28,34,23,10,2,19,13,5,7,5,22,5,28,11
29,7,33,33,20,39,18,26,28,2,17,6,5,15,9,11,11
13,26,1,29,11,36,37,26,20,13,4,2,11,2,8,4,2
34,20,20,3,23,16,38,28,5,25,24,2,31,29,19,15,7
15,26,5,16,12,8,16,4,27,5,24,5,12,27,31,23,4
30,16,7,4,37,23,2,12,16,14,25,1,22,33,1,25,10
16,7,37,7,15,25,34,1,25,6,24,25,8,29,6,19,13
30,11,11,22,4,10,38,2,19,24,20,1,5,28,2,29,9
34,39,33,15,2,14,26,7,1,15,25,6,5,32,19,14,13
5,12,2,6,16,19,26,3,11,4,15,5,1,22,3,1,10
2,39,18,11,30,31,34,13,28,11,5,16,26,9,10,22,13
35,13,24,14,4,11,29,32,18,8,13,9,3,29,29,15,8
8,34,29,2,20,3,11,25,26,25,28,11,5,13,22,2,2
18,26,22,8,35,6,24,5,18,22,27,21,8,28,4,1,8
36,4,38,17,29,22,4,28,7,14,20,31,32,28,5,23,10
39,22,8,12,2,33,3,12,19,6,5,12,13,15,7,27,12
8,1,3,19,2,25,28,13,14,10,24,25,3,24,13,27,8
23,19,25,8,25,21,7,25,34,26,1,3,13,9,21,26,4
39,35,20,12,32,25,31,19,34,6,27,24,28,15,25,20,12
18,24,6,12,18,5,3,24,7,21,23,3,3,17,4,4,10
29,36,22,31,25,38,27,29,9,4,10,32,14,17,28,32,7
19,14,14,35,17,35,5,10,29,23,16,9,1,30,28,2,12
7,10,12,21,31,32,5,14,6,34,2,26,26,4,30,26,3
27,3,20,6,23,24,27,30,1,33,27,10,14,23,10,20,7
32,9,7,32,10,13,5,15,32,7,11,8,28,24,18,30,9
34,26,31,38,11,38,6,9,7,27,21,20,31,23,7,31,5
10,35,34,26,36,22,14,28,27,1,30,34,15,31,8,26,8
13,12,35,16,14,18,3,30,8,24,9,29,15,11,30,1,12
8,5,37,17,39,13,35,17,20,18,29,7,16,13,1,11,3
14,35,2,3,4,25,19,30,29,23,10,12,11,21,29,7,13
10,5,38,18,28,26,13,23,33,1,33,16,27,16,8,25,3
3,27,38,3,36,12,12,20,9,3,10,16,22,30,28,33,4
26,36,12,35,9,20,2,20,5,28,17,11,16,5,23,1,1
24,23,17,30,19,5,16,26,10,24,3,8,18,8,30,10,2
37,9,17,3,34,18,10,3,8,9,11,4,34,5,15,12,11
11,24,33,4,39,33,10,5,32,23,13,16,16,25,19,30,12
14,25,1,7,4,33,39,14,26,4,12,31,19,22,30,26,7
21,32,3,6,10,38,14,6,8,17,2,33,15,29,3,6,13
29,2,7,32,20,12,39,4,3,10,6,3,12,23,26,27,12
20,37,22,29,29,32,20,28,29,15,3,6,34,2,19,31,6
39,18,6,27,20,2,34,9,34,21,28,1,26,23,17,33,1
32,14,24,5,20,35,35,5,11,34,20,21,6,28,31,9,10
16,23,10,19,10,11,37,31,9,34,9,1,2,23,34,5,8
10,5,29,39,8,2,11,18,6,26,12,3,9,7,8,23,2
37,35,9,27,28,31,1,9,33,32,4,17,18,6,21,10,11
20,23,9,9,30,37,4,28,6,7,28,7,25,6,31,19,3
13,18,24,8,2,2,2,23,28,3,32,10,32,8,1,34,13
1,30,17,16,35,21,10,17,25,20,33,32,9,15,21,15,10
36,33,26,17,10,17,4,11,21,21,2,8,17,33,13,15,13
19,14,6,20,5,7,27,1,30,9,21,5,4,12,27,7,8
39,2,3,1,24,3,25,28,15,33,34,2,12,15,32,6,2
29,13,33,2,26,13,35,2,4,31,10,22,16,30,9,22,4
18,20,11,3,19,7,9,19,20,13,21,30,1,4,14,18,12
24,18,26,27,20,17,19,15,28,20,29,6,12,20,30,8,11
18,12,10,8,31,2,29,17,31,23,28,10,10,27,30,8,2
32,39,5,34,6,8,9,22,9,16,12,12,11,17,32,14,12
13,36,19,25,18,4,1,18,33,8,1,22,29,25,17,30,9
12,15,34,33,38,34,22,1,15,3,28,6,2,9,11,10,4
39,39,16,17,18,30,25,25,34,17,19,4,2,23,30,28,3
12,6,25,10,17,5,35,20,24,32,34,14,20,30,11,31,13
31,25,34,8,24,24,15,25,6,17,17,19,29,14,23,33,9
4,17,23,31,25,30,2,17,2,17,26,5,22,28,7,6,13
18,4,34,24,2,26,5,5,17,13,30,14,17,28,24,15,8
9,29,7,17,37,13,16,25,34,24,32,13,9,6,11,29,8
17,23,23,15,28,37,15,27,2,20,8,32,16,13,12,31,8
18,24,30,20,16,2,39,19,33,32,9,23,16,30,28,22,7
13,19,3,35,35,15,16,27,26,6,14,17,4,27,28,27,3
29,30,20,20,1,9,23,5,26,33,20,24,6,7,29,1,3
28,19,11,23,22,30,23,3,11,9,33,1,29,11,32,30,12
2,3,38,11,26,31,32,13,34,23,18,9,3,12,9,1,12
11,27,33,6,36,37,1,18,9,21,1,31,11,3,1,15,8
38,28,22,7,34,32,15,29,8,13,16,1,30,26,14,8,2
37,30,39,23,25,4,27,33,23,20,30,1,12,11,22,19,5
37,17,18,16,26,17,33,15,6,4,30,3,6,20,21,5,9
32,35,9,9,21,10,5,33,29,28,10,3,32,26,13,26,1
31,3,20,7,3,4,13,10,31,11,12,27,18,8,18,26,1
11,21,32,27,22,24,16,23,27,29,6,13,12,18,15,20,8
28,5,4,39,17,29,10,3,4,27,31,9,13,23,11,19,11
8,11,2,5,14,16,14,5,5,17,19,31,26,18,2,27,10
23,2,18,30,22,27,29,14,24,28,31,20,29,1,30,8,3
9,3,28,17,6,32,36,26,32,13,18,32,22,33,13,4,12
3,2,39,3,39,10,22,1,14,23,28,24,21,4,11,9,4
11,11,26,15,13,33,16,28,32,30,5,2,9,6,28,20,5
14,34,6,14,3,32,39,3,1,29,1,19,1,8,17,22,4
2,15,35,19,20,10,8,17,30,26,15,26,17,22,14,16,8
36,5,11,8,25,31,17,29,7,2,10,23,8,10,30,12,2
12,30,21,8,1,2,20,3,6,11,17,10,4,24,29,5,8
29,28,28,25,36,29,23,10,7,3,32,9,5,15,16,12,1
25,17,25,1,8,36,4,8,31,24,33,12,10,23,6,34,1
5,16,7,37,16,33,13,19,20,33,22,6,7,13,22,22,1
14,31,31,10,20,35,6,13,33,24,33,2,28,28,11,32,3
3,17,15,34,28,20,20,21,34,6,4,25,7,31,11,20,1
18,20,14,5,18,15,4,10,19,34,10,25,20,11,7,19,9
35,29,13,11,28,28,14,14,11,17,25,25,7,14,34,12,7
29,6,14,21,38,10,38,6,21,30,3,32,11,18,10,8,4
35,22,35,1,2,28,38,25,1,20,32,28,19,6,11,31,5
